assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(C4CCOCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,61.0,IC50,nM,61.0,CCC[C@H](C)Nc1ncc2c(-c3ccc(C4CCOCC4)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc(CNCCN(CC)CC)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,2.5,IC50,nM,2.5,CCC[C@H](C)Nc1ncc2c(-c3ccc(CNCCN(CC)CC)cc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3cccc(CN4CCN(C)CC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,4.9,IC50,nM,4.9,CCC[C@H](C)Nc1ncc2c(-c3cccc(CN4CCN(C)CC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3cccc(N4CCN(C)CC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,3.1,IC50,nM,3.1,CCC[C@H](C)Nc1ncc2c(-c3cccc(N4CCN(C)CC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccnc(N4CCNCC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,1.2,IC50,nM,1.2,CCC[C@H](C)Nc1ncc2c(-c3ccnc(N4CCNCC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccnc(C(=O)OC)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,4.9,IC50,nM,4.9,CCC[C@H](C)Nc1ncc2c(-c3ccnc(C(=O)OC)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3cnc(C4CC4)nc3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,13.0,IC50,nM,13.0,CCC[C@H](C)Nc1ncc2c(-c3cnc(C4CC4)nc3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3cnn(C4CCNCC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,2.2,IC50,nM,2.2,CCC[C@H](C)Nc1ncc2c(-c3cnn(C4CCNCC4)c3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Inhibition of MERTK (unknown origin) using 5'-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by MCE assay,CCC[C@H](C)Nc1ncc2c(-c3ccc4nc(C)oc4c3)cn([C@H]3CC[C@H](O)CC3)c2n1,CHEMBL4270664,=,=,IC50,nM,22.0,IC50,nM,22.0,CCC[C@H](C)Nc1ncc2c(-c3ccc4nc(C)oc4c3)cn([C@H]3CC[C@H](O)CC3)c2n1,2018.0
Binding affinity to wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system assessed as residual binding level at 10 uM by Kinomescan method relative to control,CC(C)N1C(=O)C(NCCCN(C)C)=C(c2cn(C)c3ccccc23)C1=O.Cl,CHEMBL4304811,=,=,Activity,%,71.0,Activity,%,71.0,CC(C)N1C(=O)C(NCCCN(C)C)=C(c2cn(C)c3ccccc23)C1=O.Cl,2019.0
Binding affinity to recombinant full-length N-terminal His-FLAG-GST-tagged MERTK (unknown origin) (528 to 999 residues) expressed in baculovirus infected Sf9 insect cells incubated for 1 hr by TR-FRET assay,CO[C@@H]1[C@H](NCCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL4321812,=,=,Kd,nM,107.0,Kd,nM,107.0,CO[C@@H]1[C@H](NCCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2019.0
Binding affinity to recombinant full-length N-terminal His-FLAG-GST-tagged MERTK (unknown origin) (528 to 999 residues) expressed in baculovirus infected Sf9 insect cells incubated for 1 hr by TR-FRET assay,CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL4321812,=,=,Kd,nM,108.0,Kd,nM,108.0,CO[C@@H]1[C@H](N(C)CCOCCOCCOCCNC(=O)CCC2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)C=C2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2019.0
Inhibition of human recombinant GST-tagged cytoplasmic MER (578 to 872 residues) expressed in baculovirus expression system,CC(C)(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)ncc1Cl,CHEMBL4325842,=,=,Kd,nM,3500.0,Kd,uM,3.5,CC(C)(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)ncc1Cl,2018.0
Inhibition MER (unknown origin),COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL4325842,=,=,Kd,nM,19.0,Kd,uM,0.019,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2018.0
Inhibition of human MER at 10 uM using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay relative to control,CC(=O)N1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(N4Cc5cccc(N(C)S(C)(=O)=O)c5C4)n3)cc2)CC1,CHEMBL4325842,=,=,Inhibition,%,90.6,INH,%,90.6,CC(=O)N1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(N4Cc5cccc(N(C)S(C)(=O)=O)c5C4)n3)cc2)CC1,2018.0
Inhibition of human MER using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay,CC(=O)N1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(N4Cc5cccc(N(C)S(C)(=O)=O)c5C4)n3)cc2)CC1,CHEMBL4325842,=,=,IC50,nM,25.0,IC50,uM,0.025,CC(=O)N1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(N4Cc5cccc(N(C)S(C)(=O)=O)c5C4)n3)cc2)CC1,2018.0
Inhibition of human c-MER assessed as residual activity at 1 uM using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay relative to control,ClC/C=C/C[N+]12CN3CN(CN(C3)C1)C2.[Cl-],CHEMBL4325871,=,=,Activity,%,101.09,Activity,%,101.09,ClC/C=C/C[N+]12CN3CN(CN(C3)C1)C2.[Cl-],2019.0
Inhibition of human c-MER assessed as residual activity at 1 uM using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay relative to control,C(=C/c1ccccc1)\C[N+]12CN3CN(CN(C3)C1)C2.[Cl-],CHEMBL4325871,=,=,Activity,%,97.38,Activity,%,97.38,C(=C/c1ccccc1)\C[N+]12CN3CN(CN(C3)C1)C2.[Cl-],2019.0
Inhibition of human c-MER assessed as residual activity at 100 uM using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay relative to control,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL4325871,<,<,Activity,%,65.0,Activity,%,65.0,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2019.0
Inhibition of human c-MER using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL4325871,=,=,IC50,nM,11.6,IC50,10'-8M,1.16,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2019.0
Binding affinity to wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control,CC(C)Nc1sc(C(=O)c2ccc(Cl)s2)c(N)c1C#N,CHEMBL4330132,=,=,Activity,%,100.0,Activity,%,100.0,CC(C)Nc1sc(C(=O)c2ccc(Cl)s2)c(N)c1C#N,2019.0
Inhibition of human c-MER at 10 uM using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma-33P]-ATP,CC(C)(C)C(=O)N1N=CC[C@H]1c1ccccc1,CHEMBL4350963,,,Inhibition,%,,INH,,,CC(C)(C)C(=O)N1N=CC[C@H]1c1ccccc1,2019.0
ATP competitive inhibition of human Mer,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,CHEMBL4350970,=,=,Ki,nM,30.0,Ki,nM,30.0,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,2019.0
"Inhibition of human C-MER using poly (Glu,Tyr)4:1 as substrate at 0.1 uM in presence of 33P-gamma ATP by hotspot kinase assay relative to control",CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)n[nH]3)cc2)CC1,CHEMBL4350983,=,=,Inhibition,%,88.82,INH,%,88.82,CN1CCC(Nc2ccc(C(=O)Nc3cc(-c4ccc5c(c4)OCO5)n[nH]3)cc2)CC1,2019.0
Binding affinity to wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1c(C)cccc1Cl,CHEMBL4354843,=,=,Activity,%,95.0,Activity,%,95.0,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1c(C)cccc1Cl,2020.0
Inhibition of wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system assessed as residual activity at 10 uM by Kinomescan method relative to control,O=C(Nc1cccnc1)c1cc(C(=O)c2c(F)cccc2Br)c[nH]1,CHEMBL4364269,=,=,Activity,%,65.0,Activity,%,65.0,O=C(Nc1cccnc1)c1cc(C(=O)c2c(F)cccc2Br)c[nH]1,2019.0
Inhibition of human c-MER at 100 nM using poly[Glu:Tyr] (4:1) as substrate by [gamma-33P]-ATP assay,COc1ccc(N2C(=O)COc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc32)cc1,CHEMBL4364276,=,=,Inhibition,%,5.47,INH,%,5.47,COc1ccc(N2C(=O)COc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc32)cc1,2019.0
Inhibition of MER (unknown origin) at 1 uM relative to control,Nc1nccc(Oc2ccc(Nc3nccc4ccn(-c5ccc(F)cc5)c(=O)c34)cc2F)c1Cl,CHEMBL4364278,=,=,Inhibition,%,100.0,INH,%,100.0,Nc1nccc(Oc2ccc(Nc3nccc4ccn(-c5ccc(F)cc5)c(=O)c34)cc2F)c1Cl,2019.0
Inhibition of recombinant human GST-tagged cMER (578 to 872 residues) expressed in baculovirus infected Sf21 insect cells using biotin as substrate preincubated for 5 mins followed by substrate addition and measured after 30 to 60 mins in presence of ATP by HTRF assay,Cn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)nccc21,CHEMBL4373740,=,=,IC50,nM,4.2,IC50,nM,4.2,Cn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)nccc21,2020.0
Inhibition of recombinant human GST-tagged cMER (578 to 872 residues) expressed in baculovirus infected Sf21 insect cells at 1 uM using biotin as substrate preincubated for 5 mins followed by substrate addition and measured after 30 to 60 mins in presence of ATP by HTRF assay relative to control,Cn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)nccc21,CHEMBL4373740,>,>,Inhibition,%,80.0,INH,%,80.0,Cn1cc(-c2ccc(F)cc2)c(=O)c2c(Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)c(F)c3)nccc21,2020.0
Binding affinity to wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4382192,=,=,Activity,%,2.7,Activity,%,2.7,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,2017.0
Inhibition of recombinant human GST-tagged MER (578 to 872 residues) expressed in baculovirus expression system at 0.1 uM using tyrosine-2 peptide as substrate incubated for 60 mins by Z'-LYTE assay relative to control,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,CHEMBL4385643,=,=,Inhibition,%,20.5,INH,%,20.5,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,2019.0
Inhibition of recombinant human GST-tagged MER (578 to 872 residues) expressed in baculovirus expression system at 0.1 uM using tyrosine-2 peptide as substrate incubated for 60 mins by Z'-LYTE assay relative to control,CCN1CC2(C1)CN(c1ccc(Nc3ncc(F)c(-c4cnn5c4[C@H](C)CCCC5)n3)nc1)C2,CHEMBL4385643,=,=,Inhibition,%,4.0,INH,%,4.0,CCN1CC2(C1)CN(c1ccc(Nc3ncc(F)c(-c4cnn5c4[C@H](C)CCCC5)n3)nc1)C2,2019.0
Inhibition of wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system at 10 uM by Kinomescan method relative to control,O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1,CHEMBL4387741,=,=,Inhibition,%,31.0,INH,%,31.0,O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1,2019.0
Inhibition of wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system at 1 uM by Kinomescan method relative to control,O=C(Nc1cccc([C@@H]2CN(c3ncnc4[nH]ccc34)CCN2CCO)c1)Nc1c(F)cccc1N1CCCC1,CHEMBL4387741,=,=,Inhibition,%,31.0,INH,%,31.0,O=C(Nc1cccc([C@@H]2CN(c3ncnc4[nH]ccc34)CCN2CCO)c1)Nc1c(F)cccc1N1CCCC1,2019.0
Binding affinity to wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system assessed as residual binding level at 10 uM by Kinomescan method relative to control,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,CHEMBL4390652,=,=,Activity,%,12.0,Activity,%,12.0,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,2019.0
Inhibition of wild-type human partial length MERTK (R557 to L884 residues) expressed in bacterial expression system at 1 uM by Kinomescan method relative to control,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,CHEMBL4402587,<,<,Inhibition,%,50.0,INH,%,50.0,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,2020.0
Binding affinity to human MER,CCc1ccc2c(c1)c(=O)c(C(=O)Nc1ccc(Oc3ncnc4cc(OC)c(OC)cc34)c(F)c1)c(C)n2C,CHEMBL4425136,=,=,Kd,nM,1.4,Kd,nM,1.4,CCc1ccc2c(c1)c(=O)c(C(=O)Nc1ccc(Oc3ncnc4cc(OC)c(OC)cc34)c(F)c1)c(C)n2C,2016.0
"Inhibition of recombinant MER (unknown origin) at 1 uM using poly (Glu,Tyr)4:1 as substrate incubated for 60 mins by ELISA",Nc1nccc(Oc2ccc(NC(=O)c3cc4ccccc4n(-c4ccccc4)c3=O)cc2F)c1Cl,CHEMBL4431350,=,=,Inhibition,%,113.9,INH,%,113.9,Nc1nccc(Oc2ccc(NC(=O)c3cc4ccccc4n(-c4ccccc4)c3=O)cc2F)c1Cl,2016.0
"Inhibition of recombinant MER (unknown origin) at 1 uM using poly (Glu,Tyr)4:1 as substrate incubated for 60 mins by ELISA",CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,CHEMBL4431350,=,=,Inhibition,%,112.6,INH,%,112.6,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2016.0
Inhibition of human MER incubated for 90 mins by ELISA method,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CHEMBL4433204,=,=,IC50,nM,1370.0,IC50,uM,1.37,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,2019.0
Inhibition of human MER incubated for 90 mins by ELISA method,O=C(Nc1cccc(NC(=O)c2ccccn2)c1)NC1CCCCC1,CHEMBL4433204,=,=,IC50,nM,2630.0,IC50,uM,2.63,O=C(Nc1cccc(NC(=O)c2ccccn2)c1)NC1CCCCC1,2019.0
Inhibition of human MER incubated for 90 mins by ELISA method,O=C(CSC(=S)N1CCCCC1)Nc1cccc(NC(=O)c2ccccn2)c1,CHEMBL4433204,=,=,IC50,nM,3950.0,IC50,uM,3.95,O=C(CSC(=S)N1CCCCC1)Nc1cccc(NC(=O)c2ccccn2)c1,2019.0
Inhibition of human MER incubated for 90 mins by ELISA method,O=C(CCSC(=S)N1CCN(c2ccccc2)CC1)Nc1cccc(NC(=O)c2ccccn2)c1,CHEMBL4433204,=,=,IC50,nM,3120.0,IC50,uM,3.12,O=C(CCSC(=S)N1CCN(c2ccccc2)CC1)Nc1cccc(NC(=O)c2ccccn2)c1,2019.0
Inhibition of N-terminal GST-tagged recombinant human Mer (557 to 882 residues) expressed in baculovirus infected Sf21 cells using GGMEDIYFEFMGGKKK as substrate at 1 uM relative to control,COCc1ccc(-c2cc3c(N[C@@H](C)c4ccn(C)n4)c(C(N)=O)cnc3cc2F)cn1,CHEMBL4477207,=,=,Inhibition,%,56.0,INH,%,56.0,COCc1ccc(-c2cc3c(N[C@@H](C)c4ccn(C)n4)c(C(N)=O)cnc3cc2F)cn1,2016.0
Inhibition of recombinant human GST-tagged MER (578 to 872 residues) expressed in baculovirus expression system using tyrosine-2 peptide as substrate incubated for 60 mins in presence of ATP by Z'-LYTE assay,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,CHEMBL4602617,>,>,IC50,nM,100000.0,IC50,uM,100.0,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,2020.0
Inhibition of MER (unknown origin) transfected in mouse Ba/F3 cells assessed as reduction in cell viability incubated for 48 hrs by brightglo-luciferase reporter gene assay,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)c(OC4CCN(C)CC4)nc23)cc1OC,CHEMBL4602715,>,>,IC50,nM,11000.0,IC50,uM,11.0,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)c(OC4CCN(C)CC4)nc23)cc1OC,2020.0
Inhibition of MER (unknown origin) transfected in mouse Ba/F3 cells assessed as reduction in cell viability incubated for 48 hrs by brightglo-luciferase reporter gene assay,COC(=O)Nc1ccc(-c2c(OC3CCN(C)CC3)nc3c(-c4ccc(OC)c(OC)c4)cnn3c2N)cc1,CHEMBL4602715,=,=,IC50,nM,86.0,IC50,uM,0.086,COC(=O)Nc1ccc(-c2c(OC3CCN(C)CC3)nc3c(-c4ccc(OC)c(OC)c4)cnn3c2N)cc1,2020.0
Inhibition of MER (unknown origin) transfected in mouse Ba/F3 cells assessed as reduction in cell viability incubated for 48 hrs by brightglo-luciferase reporter gene assay,COc1ccc(-c2cnn3c(N)c(-c4nccs4)c(OC4CCN(C)CC4)nc23)cc1OC,CHEMBL4602715,>,>,IC50,nM,8700.0,IC50,uM,8.7,COc1ccc(-c2cnn3c(N)c(-c4nccs4)c(OC4CCN(C)CC4)nc23)cc1OC,2020.0
Inhibition of recombinant human GST-tagged MER (578 to 872 residues) expressed in baculovirus expression system using Tyr 02 as substrate at 10 uM incubated for 60 mins by Z'-lyte assay relative to control,CN1C(=O)[C@@H](NC(=O)c2n[nH]c3ncc(C(F)(F)C(F)(F)F)cc23)COc2ccccc21,CHEMBL4665648,=,=,Inhibition,%,-4.0,INH,%,-4.0,CN1C(=O)[C@@H](NC(=O)c2n[nH]c3ncc(C(F)(F)C(F)(F)F)cc23)COc2ccccc21,2019.0
Inhibition of human c-MER using poly[Glu:Tyr] (4:1) as substrate at 0.5 uM by [gamma-33P]-ATP assay relative to control,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL4673210,>,>,Inhibition,%,80.0,INH,%,80.0,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,2018.0
Inhibition of human c-MER using poly[Glu:Tyr] (4:1) as substrate assessed as residual activity at 1 uM by [gamma-33P]-ATP assay relative to control,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OC1CCCCC1,CHEMBL4673210,=,=,Activity,%,13.04,Activity,%,13.04,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OC1CCCCC1,2018.0
Inhibition of human c-MER using poly[Glu:Tyr] (4:1) as substrate assessed as residual activity at 1 uM by [gamma-33P]-ATP assay relative to control,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OCc1ccncc1,CHEMBL4673210,=,=,Activity,%,75.43,Activity,%,75.43,Nc1ncc(-c2cnc(C3CCNCC3)s2)cc1OCc1ccncc1,2018.0
Inhibition of MER (unknown origin),COc1cc2c(Oc3ccc(NC(=O)C(C)c4nnc(-c5ccc(F)cc5)o4)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,CHEMBL4680122,>,>,IC50,nM,200.0,IC50,uM,0.2,COc1cc2c(Oc3ccc(NC(=O)C(C)c4nnc(-c5ccc(F)cc5)o4)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,2020.0
Inhibition of MER (unknown origin),COc1cc2c(Oc3ccc(NC(=O)C4(c5nnc(-c6ccc(F)cc6)o5)CC4)cc3F)ccnc2cc1OCCCN1CCCCC1,CHEMBL4680122,>,>,IC50,nM,200.0,IC50,uM,0.2,COc1cc2c(Oc3ccc(NC(=O)C4(c5nnc(-c6ccc(F)cc6)o5)CC4)cc3F)ccnc2cc1OCCCN1CCCCC1,2020.0
Inhibition of MER (unknown origin) at 1 uM using biotin as substrate preincubated for 5 mins followed by substrate addition and measured after 30 to 60 mins by HTRF assay relative to control,CC(C)(O)COc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccccc6)c(=O)c45)cc3F)ccnc2c1,CHEMBL4680210,>,>,Inhibition,%,80.0,INH,%,80.0,CC(C)(O)COc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccccc6)c(=O)c45)cc3F)ccnc2c1,2020.0
Inhibition of MER (unknown origin) using biotin as substrate preincubated for 5 mins followed by substrate addition and measured after 30 to 60 mins by HTRF assay,CC(C)(O)COc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccccc6)c(=O)c45)cc3F)ccnc2c1,CHEMBL4680210,=,=,IC50,nM,16.5,IC50,nM,16.5,CC(C)(O)COc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccccc6)c(=O)c45)cc3F)ccnc2c1,2020.0
Inhibition of human MERTK,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2c(F)c1N1C[C@@H](C)N(C)[C@@H](C)C1,CHEMBL4699642,=,=,IC50,nM,11.0,IC50,nM,11.0,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2c(F)c1N1C[C@@H](C)N(C)[C@@H](C)C1,2020.0
Inhibition of recombinant N-terminal GST-tagged human MER (557 to 882 residues) expressed in baculovirus infected Sf21 insect cells assessed as residual activity at 1 uM relative to control,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,CHEMBL4715694,=,=,Activity,%,24.0,Activity,%,24.0,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,2016.0
Inhibition of recombinant N-terminal GST-tagged human MER (557 to 882 residues) expressed in baculovirus infected Sf21 insect cells assessed as residual activity at 1 uM relative to control,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCNC2,CHEMBL4715694,=,=,Activity,%,1.0,Activity,%,1.0,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCNC2,2016.0
