assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1CCN2c3ncnc4c(F)c(-c5c(O)cccc5F)c(Cl)c(c34)OCC[C@H]2C1,CHEMBL5154891,<,<,IC50,nM,5.0,IC50,uM,0.005,C=CC(=O)N1CCN2c3ncnc4c(F)c(-c5c(O)cccc5F)c(Cl)c(c34)OCC[C@H]2C1,2022
Inhibition of C-terminal Avi and 6His-tagged human KRAS 2B G12C mutant (1 to 166 residues) expressed in Escherichia coli BL21 (DE3) assessed as inhibition of SOS mediated nucleotide exchange preincubated for 4 hrs followed by SOS1 addition by HTRF assay,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@@H]1C,CHEMBL5154891,=,=,IC50,nM,138.0,IC50,uM,0.138,C=CC(=O)N1C[C@@H]2CCOc3c(Cl)c(-c4c(O)cccc4F)c(F)c4ncnc(c34)N2C[C@@H]1C,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,CC1(C)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,=,=,Kd,nM,15000.0,Kd,uM,15.0,CC1(C)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,N#Cc1c(N)sc2c1C(C(=O)Nc1ccccc1)CCC2,CHEMBL5214993,=,=,Kd,nM,1270000.0,Kd,uM,1270.0,N#Cc1c(N)sc2c1C(C(=O)Nc1ccccc1)CCC2,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,CNC(=O)C1(C)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,>,>,Kd,nM,2000000.0,Kd,uM,2000.0,CNC(=O)C1(C)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,CC1(C(=O)Nc2ccccc2)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,=,=,Kd,nM,1180000.0,Kd,uM,1180.0,CC1(C(=O)Nc2ccccc2)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,CC1(C(=O)O)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,=,=,Kd,nM,1160000.0,Kd,uM,1160.0,CC1(C(=O)O)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,Cc1noc(C2(C)CCCc3sc(N)c(C#N)c32)n1,CHEMBL5214993,=,=,Kd,nM,20000.0,Kd,uM,20.0,Cc1noc(C2(C)CCCc3sc(N)c(C#N)c32)n1,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,C[C@]1(c2nc(-c3ccc(N)cc3)no2)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,<,<,Kd,nM,10000.0,Kd,uM,10.0,C[C@]1(c2nc(-c3ccc(N)cc3)no2)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12V mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,C[C@]1(c2nc(-c3cccc(N)c3)no2)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,<,<,Kd,nM,10000.0,Kd,uM,10.0,C[C@]1(c2nc(-c3cccc(N)c3)no2)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12D mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,C[C@]1(c2nc(-c3ccc(N)cc3)no2)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,>,>,Kd,nM,2000000.0,Kd,mM,2.0,C[C@]1(c2nc(-c3ccc(N)cc3)no2)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12D mutant (unknown origin) assessed as dissociation constant by HSQC NMR spectroscopy analysis,C[C@]1(c2nc(-c3cccc(N)c3)no2)CCCc2sc(N)c(C#N)c21,CHEMBL5214993,>,>,Kd,nM,2000000.0,Kd,mM,2.0,C[C@]1(c2nc(-c3cccc(N)c3)no2)CCCc2sc(N)c(C#N)c21,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as Kinact/Ki incubated for 24 hrs by LC-MS analysis,C=CC(=O)Nc1ccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)cc1,CHEMBL5214993,=,=,K,1/M.sec,8.4,K,1/M.sec,8.4,C=CC(=O)Nc1ccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)cc1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as Kinact/Ki incubated for 24 hrs by LC-MS analysis,C=CC(=O)Nc1cccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)c1,CHEMBL5214993,=,=,K,1/M.sec,34.5,K,1/M.sec,34.5,C=CC(=O)Nc1cccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)c1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as Kinact/Ki incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2cccc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)c2)CC1,CHEMBL5214993,=,=,K,1/M.sec,12.8,K,1/M.sec,12.8,C=CC(=O)N1CCN(c2cccc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)c2)CC1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as Kinact/Ki incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2cc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)C[C@@H]3C)c2)CC1,CHEMBL5214993,=,=,K,1/M.sec,15220.0,K,1/M.sec,15220.0,C=CC(=O)N1CCN(c2cc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)C[C@@H]3C)c2)CC1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as Kinact/Ki incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL5214993,=,=,K,1/M.sec,2870.0,K,1/M.sec,2870.0,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inactivation constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)Nc1ccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)cc1,CHEMBL5214993,=,=,Kinact,/hr,0.7,Kinact,/hr,0.7,C=CC(=O)Nc1ccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)cc1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inactivation constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)Nc1cccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)c1,CHEMBL5214993,=,=,Kinact,/hr,1.1,Kinact,/hr,1.1,C=CC(=O)Nc1cccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)c1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inactivation constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2cccc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)c2)CC1,CHEMBL5214993,=,=,Kinact,/hr,0.3,Kinact,/hr,0.3,C=CC(=O)N1CCN(c2cccc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)c2)CC1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inactivation constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2cc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)C[C@@H]3C)c2)CC1,CHEMBL5214993,=,=,Kinact,/hr,133.0,Kinact,/hr,133.0,C=CC(=O)N1CCN(c2cc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)C[C@@H]3C)c2)CC1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inactivation constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL5214993,=,=,Kinact,/hr,126.0,Kinact,/hr,126.0,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inhibition constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)Nc1ccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)cc1,CHEMBL5214993,=,=,Ki,nM,24100.0,Ki,uM,24.1,C=CC(=O)Nc1ccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)cc1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inhibition constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)Nc1cccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)c1,CHEMBL5214993,=,=,Ki,nM,8600.0,Ki,uM,8.6,C=CC(=O)Nc1cccc(-c2noc([C@@]3(C)CCCc4sc(N)c(C#N)c43)n2)c1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inhibition constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2cccc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)c2)CC1,CHEMBL5214993,=,=,Ki,nM,7500.0,Ki,uM,7.5,C=CC(=O)N1CCN(c2cccc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)c2)CC1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inhibition constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2cc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)C[C@@H]3C)c2)CC1,CHEMBL5214993,=,=,Ki,nM,2500.0,Ki,uM,2.5,C=CC(=O)N1CCN(c2cc(-c3noc([C@@]4(C)CCCc5sc(N)c(C#N)c54)n3)nc(N3CCN(C)C[C@@H]3C)c2)CC1,2022
Binding affinity to KRAS G12C mutant (unknown origin) assessed as inhibition constant incubated for 24 hrs by LC-MS analysis,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,CHEMBL5214993,=,=,Ki,nM,12200.0,Ki,uM,12.2,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,2022
Induction of KRAS G12C mutant degradation in human NCI-H2030 cells,C=C(F)C(=O)N1CCC(c2nc(OC[C@@H]3CCCN3CCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5223100,=,=,DC50,uM,0.59,DC50,uM,0.59,C=C(F)C(=O)N1CCC(c2nc(OC[C@@H]3CCCN3CCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
Induction of KRAS G12C mutant degradation in human NCI-H2030 cells assessed as maximum degradation relative to control,C=C(F)C(=O)N1CCC(c2nc(OC[C@@H]3CCCN3CCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,CHEMBL5223100,=,=,Emax,%,80.0,Emax,%,80.0,C=C(F)C(=O)N1CCC(c2nc(OC[C@@H]3CCCN3CCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)Nc1ccc(-n2nc(C)c(-c3c(C)ccc4[nH]ncc34)c2C)cc1,CHEMBL5236595,=,=,Ratio,/mM/s,0.1,Ratio,/mM/s,0.1,C=CC(=O)Nc1ccc(-n2nc(C)c(-c3c(C)ccc4[nH]ncc34)c2C)cc1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)Nc1ccc(-n2nc(C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,CHEMBL5236595,=,=,Ratio,/mM/s,0.5,Ratio,/mM/s,0.5,C=CC(=O)Nc1ccc(-n2nc(C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,CHEMBL5236595,=,=,Ratio,/mM/s,6.0,Ratio,/mM/s,6.0,C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)Nc1ccc(-c2nn(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,CHEMBL5236595,=,=,Ratio,/mM/s,0.2,Ratio,/mM/s,0.2,C=CC(=O)Nc1ccc(-c2nn(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(C)c1,CHEMBL5236595,=,=,Ratio,/mM/s,1.7,Ratio,/mM/s,1.7,C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(C)c1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)cc1,CHEMBL5236595,=,=,Ratio,/mM/s,0.6,Ratio,/mM/s,0.6,C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)cc1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(C(C)C)c(-c4c(C)ccc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,0.4,Ratio,/mM/s,0.4,C=CC(=O)N1CC2(CC(n3nc(C(C)C)c(-c4c(C)ccc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(C4CCCCC4)c(-c4c(C)ccc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,0.3,Ratio,/mM/s,0.3,C=CC(=O)N1CC2(CC(n3nc(C4CCCCC4)c(-c4c(C)ccc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(C4CCCCC4)c(-c4c(Cl)ccc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,0.9,Ratio,/mM/s,0.9,C=CC(=O)N1CC2(CC(n3nc(C4CCCCC4)c(-c4c(Cl)ccc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)ccc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,1.3,Ratio,/mM/s,1.3,C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)ccc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,10.0,Ratio,/mM/s,10.0,C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C(F)F)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,3.0,Ratio,/mM/s,3.0,C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C(F)F)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3CC#N)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,0.2,Ratio,/mM/s,0.2,C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3CC#N)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccccn4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,7.0,Ratio,/mM/s,7.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccccn4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccccc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,60.0,Ratio,/mM/s,60.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccccc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccc5[nH]ncc5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,116.0,Ratio,/mM/s,116.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5[nH]ncc5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccc5cn[nH]c5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,19.0,Ratio,/mM/s,19.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5cn[nH]c5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(c4)ncn5C)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,24.0,Ratio,/mM/s,24.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(c4)ncn5C)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccc5nnccc5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,25.0,Ratio,/mM/s,25.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5nnccc5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,141.0,Ratio,/mM/s,141.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5CCN(C)C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,150.0,Ratio,/mM/s,150.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5CCN(C)C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
"Displacement of [acrylamide-2,3-3H2]-N-(3-fluoro-4-(2-methyl-3-(5-methyl-1H- indazole-4-yl)-1H-pyrrolo[ 2,3-b]pyridin-1-yl)-phenyl from KRAS G12C mutant (unknown origin) assessed as ratio of Kinact/Ki by competitive scintillation proximity assay",C=CC(=O)N1CC2(CC(n3nc(-c4ccc5nn(CCN6CCOCC6)cc5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,CHEMBL5236595,=,=,Ratio,/mM/s,190.0,Ratio,/mM/s,190.0,C=CC(=O)N1CC2(CC(n3nc(-c4ccc5nn(CCN6CCOCC6)cc5c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,2022
