assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CCC(O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,=,=,Ki,nM,106.0,Ki,nM,106.0,CCC(O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CCCC(O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,=,=,Ki,nM,236.0,Ki,nM,236.0,CCCC(O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CNC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CNC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CC(O)c1cnc(N2CCn3c(nc4ccc(S(C)(=O)=O)cc43)[C@@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CC(O)c1cnc(N2CCn3c(nc4ccc(S(C)(=O)=O)cc43)[C@@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]TO901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at rt.",CC(C)[C@H]1c2nc3cc(CO)c(S(C)(=O)=O)cc3n2CCN1c1nccc(C(F)(F)F)n1,CHEMBL3638786,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CC(C)[C@H]1c2nc3cc(CO)c(S(C)(=O)=O)cc3n2CCN1c1nccc(C(F)(F)F)n1,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",COC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,=,=,Ki,nM,129.0,Ki,nM,129.0,COC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",Cc1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,=,=,Ki,nM,83.0,Ki,nM,83.0,Cc1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CC(C)[C@H]1c2nc3cc(CO)c(S(C)(=O)=O)cc3n2CCN1c1ncc(C(C)(C)O)c(C(F)(F)F)n1,CHEMBL3638683,=,=,Ki,nM,3240.0,Ki,nM,3240.0,CC(C)[C@H]1c2nc3cc(CO)c(S(C)(=O)=O)cc3n2CCN1c1ncc(C(C)(C)O)c(C(F)(F)F)n1,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CC(C)[C@H]1c2nc3ccc(S(C)(=O)=O)cc3n2CCN1c1ncc(C(C)(C)O)c(C(F)(F)F)n1,CHEMBL3638683,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CC(C)[C@H]1c2nc3ccc(S(C)(=O)=O)cc3n2CCN1c1ncc(C(C)(C)O)c(C(F)(F)F)n1,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,=,=,Ki,nM,277.0,Ki,nM,277.0,CC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]TO901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at rt.",CC(C)[C@H]1c2cc3ccc(S(C)(=O)=O)cc3n2CCN1c1nccc(C(F)(F)F)n1,CHEMBL3638786,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CC(C)[C@H]1c2cc3ccc(S(C)(=O)=O)cc3n2CCN1c1nccc(C(F)(F)F)n1,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]TO901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at rt.",CC(C)[C@@H]1c2cc3cc(CO)c(S(C)(=O)=O)cc3n2CCN1c1nccc(C(F)(F)F)n1,CHEMBL3638786,=,=,Ki,nM,43.0,Ki,nM,43.0,CC(C)[C@@H]1c2cc3cc(CO)c(S(C)(=O)=O)cc3n2CCN1c1nccc(C(F)(F)F)n1,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CC(C)[C@H]1c2nc3ccc(S(C)(=O)=O)cc3n2CCN1c1ncc(CO)c(C(F)(F)F)n1,CHEMBL3638683,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CC(C)[C@H]1c2nc3ccc(S(C)(=O)=O)cc3n2CCN1c1ncc(CO)c(C(F)(F)F)n1,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@@H]2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CC(=O)c1cnc(N2CCn3c(nc4ccc(S(C)(=O)=O)cc43)C2C(C)C)nc1C(F)(F)F,CHEMBL3638683,=,=,Ki,nM,1400.0,Ki,nM,1400.0,CC(=O)c1cnc(N2CCn3c(nc4ccc(S(C)(=O)=O)cc43)C2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CCOC(=O)c1cnc(N2CCn3c(nc4ccc(S(C)(=O)=O)cc43)C2C(C)C)nc1C(F)(F)F,CHEMBL3638683,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CCOC(=O)c1cnc(N2CCn3c(nc4ccc(S(C)(=O)=O)cc43)C2C(C)C)nc1C(F)(F)F,2015
"Radioligand Binding Assay: Compounds of the invention were assessed in a competition binding assay where different concentrations of compounds were incubated with the LXR ligand binding domain (LBD) in the presence of radiolabeled LXR ligand [3H]TO901317. The amount of the LXR-LBD that complexed with [3H]T0901317 was measured by scintillation proximity assay (SPA) employing non-specific binding of LXR-LBD to poly-lysine coated Yttrium silicate beads. Partially purified LXR alpha or beta LBD protein (15-45 nM) was incubated at rt for 30 min with 15 nM [3H]T0901317 (25-40 Ci/mmol) and different concentrations of test compounds in 80 uL of phosphate buffered saline (PBS) buffer containing 2.5% DMSO, 1% glycerol, 2 mM EDTA, 2 mM CHAPS and 5 mM DTT in 96-well plates. Poly-lysine SPA beads (50 ug) were added to each well and the total volume was adjusted to 120 uL. The plates were shaken on an orbital shaker for 20 min and then allowed to settle for 10 more minutes at room temperature.",CCC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@@H]2C(C)C)nc1C(F)(F)F,CHEMBL3638683,>,>,Ki,nM,3330.0,Ki,nM,3330.0,CCC(=O)c1cnc(N2CCn3c(nc4cc(CO)c(S(C)(=O)=O)cc43)[C@@H]2C(C)C)nc1C(F)(F)F,2015
